,name,drop_status
245,https://gebema.com/,keep
246,https://www.baywa.de/de/i/entdecken/gebrauchtmaschinen/ubersicht-gebrauchtmaschinen/,keep
247,https://www.ebay-kleinanzeigen.de/s-anzeige/gebraucht-landmaschinen/2207768902-276-8804,keep
248,https://www.technikboerse.com/haendler/baywa-wuerttemberg-49011432,keep
249,https://www.zg-raiffeisen.de/technik/sortiment/gebrauchtmaschinen,keep
250,https://www.zg-raiffeisen.de/standorte/standort/muehlhausen-ehingen-1/zg-raiffeisen-technik-niederlassung-muehlhausen-ehingen,keep
251,https://www.baywaboerse.com/,keep
252,https://www.technikboerse.com/haendler/zg-raiffeisen-technik-gmbh-49307550,keep
253,"https://www.landwirt.com/gebrauchte/haendler,5849,Ried-Thomas-Haus-der-Landtechnik.html",keep
254,https://de.tec24.com/maschinenliste.php?uid=29214,keep
255,https://www.tramao.de/gebrauchtmaschinen-in/eisenhuettenstadt,keep
256,https://www.wlw.de/de/suche/gebrauchte-baumaschinen/eisenhuettenstadt, 
257,https://www.kriegel-gmbh.de/index.asp?typ=all_rent&fabrikat=Still&breadcrumb=Still,keep
258,https://www.kriegel-gmbh.de/index.asp?k_id=11217&typ=all_product&bauart=dieselstapler&sort=reset&breadcrumb=Dieselstapler,keep
259,https://www.ebay-kleinanzeigen.de/s-eisenhuettenstadt/l7933,keep
260,https://stapler.beutlhauser.de/de/,keep
261,https://stapler.beutlhauser.de/de/Loesungen/Gepruefte-Gebrauchtstapler/,keep
262,https://www.maschinensucher.de/Haendler/tci-29?page=2,keep
263,https://www.werktuigen.de/wth/tci-404?page=2,keep
264,https://www.onemet.net/blogs/de,keep
265,https://web2.cylex.de/suche/hochdruckreiniger/Eisenhuettenstadt,keep
266,https://www.autohaus-koenig.de/gebrauchtwagen/,keep
267,https://www.blechnet.com/arku-maschinenbau-gmbh-c-12430/produkte/512377/,keep
268,https://www.mm-logistik.vogel.de/arcelormittal-eisenhuettenstadt-gmbh-c-227525/,keep
269,https://www.ihs-gmbh.de/,keep
270,https://www.ebay-kleinanzeigen.de/s-anhaenger-nutzfahrzeuge/agrarfahrzeuge/felsberg/c276l11789+anhaenger_nutzfahrzeuge.art_s:agrarfahrzeuge,keep
271,https://www.ebay-kleinanzeigen.de/s-haushaltsgeraete/felsberg/c176l11789,keep
272,https://www.maschinensucher.de/Haendler/tci-113?page=2&sort=company,keep
273,https://www.janson-landtechnik.de/gebraucht,keep
274,https://www.machineseeker.com/Haendler/44121/FAMA-Handels-GmbH-Felsberg,keep
275,https://www.tuugo.de/Companies/fama-handels-gmbh/0130003891332,keep
276,https://www.tuugo.de/Companies/fama-handels-gmbh9/0130003891351,keep
277,https://firmeneintrag.creditreform.de/34587/6150574135/DIRK_FENNER_LAND_UND_FORSTWIRTSCHAFT,keep
278,https://www.marktplatz-mittelstand.de/vellmar/gebrauchtmaschinen,keep
279,https://bruhns-gmbh.de/gebrauchtuebersicht,keep
280,https://www.rw.net/aspagrar,keep
281,https://www.ebert-online.de/,keep
282,https://onlinestreet.de/310252-aruegg-gmbh,keep
283,https://www.werktuigen.de/wth/tci-368,keep
284,https://www.aebi-schmidt.com/de/ueber-uns/blog/2016/04/01/7-auf-einen-streich/,keep
285,https://www.roda-druckluft.de/leistungen/,keep
286,https://onlinestreet.de/82779-kriwan-industrie-elektronik-gmbh,keep
287,https://www.maschinensucher.de/1/ci-1?categoryId=4,keep
288,https://www.maschinensucher.de/mss/fella,keep
289,https://www.ebay-kleinanzeigen.de/s-anhaenger-nutzfahrzeuge/agrarfahrzeuge/baden-wuerttemberg/c276l7970+anhaenger_nutzfahrzeuge.art_s:agrarfahrzeuge,keep
290,https://web2.cylex.de/suche/hobbybedarf/forchtenberg,keep
291,https://scheifele.de/,keep
292,https://wuestenberg-landtechnik.de/gebrauchtmaschinen/,keep
293,https://nachschub-tinte.de/technik/,keep
294,https://www.europages.de/RUTER-GRUPPE/00000005090255-001.html,keep
295,https://handwerkernet.de/handwerker_firmen/hersteller-Lieferanten/hersteller-Lieferanten_handwerkernet_067.html,keep
296,https://www.werktuigen.de/kr%C3%B6ger-18to/wt-777-3212,keep
297,https://www.wlw.at/de/suche/kugellager/crailsheim,keep
298,https://www.industrie-europa.de/industrie7.htm,keep
299,https://de.talent.com/view?id=0f432539a842,keep
300,https://gluitz.de/?page_id=48,keep
